SubmissionDate,date_set,village,visit,grid_number,trap_number,site_use,intensity,crop_type,habitat,proximity,trap_land_type,lon,lat,elevation,key,site_key,number_of_adults,job,number_of_children,roof,walls,floor,containers,sleeping,trap_image,trap_night,trap_uid,rodent_uid,weather,bait_present,trap_sprung,rodent_trapped,line_number,bait_type,notes
2021-07-29,2021-07-15,seilama,3,6,250,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_250,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,250,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_250,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,251,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,1,seilama_3_1_6_251,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,251,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,2,seilama_3_2_6_251,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,251,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_251,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,251,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_251,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,252,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,1,seilama_3_1_6_252,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,252,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,2,seilama_3_2_6_252,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,252,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_252,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,252,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_252,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,253,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,1,seilama_3_1_6_253,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,253,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,2,seilama_3_2_6_253,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,253,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_253,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,253,housing,intense,NA,houses,NA,indoors,-11.193616666666667,8.122785,270,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[2],1,farmer,5,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_253,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,254,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,1,seilama_3_1_6_254,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,254,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,2,seilama_3_2_6_254,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,254,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,3,seilama_3_3_6_254,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,254,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,4,seilama_3_4_6_254,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,255,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,1,seilama_3_1_6_255,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,255,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,2,seilama_3_2_6_255,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,255,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,3,seilama_3_3_6_255,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,255,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,4,seilama_3_4_6_255,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,256,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,1,seilama_3_1_6_256,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,256,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,2,seilama_3_2_6_256,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,256,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,3,seilama_3_3_6_256,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,256,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,4,seilama_3_4_6_256,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,257,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,1,seilama_3_1_6_257,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,257,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,2,seilama_3_2_6_257,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,257,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,3,seilama_3_3_6_257,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,257,housing,intense,NA,houses,NA,indoors,-11.193758333333333,8.122858333333333,267,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[3],4,farmer,8,metal_roof,mud_walls,mud_walls,no,no,NA,4,seilama_3_4_6_257,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,258,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,1,seilama_3_1_6_258,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,258,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,2,seilama_3_2_6_258,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,258,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,3,seilama_3_3_6_258,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,258,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,4,seilama_3_4_6_258,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,259,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,1,seilama_3_1_6_259,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,259,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,2,seilama_3_2_6_259,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,259,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,3,seilama_3_3_6_259,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,259,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,4,seilama_3_4_6_259,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,260,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,1,seilama_3_1_6_260,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,260,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,2,seilama_3_2_6_260,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,260,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,3,seilama_3_3_6_260,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,260,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,4,seilama_3_4_6_260,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,261,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,1,seilama_3_1_6_261,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,261,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,2,seilama_3_2_6_261,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,261,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,3,seilama_3_3_6_261,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,261,housing,intense,NA,houses,NA,indoors,-11.19374,8.122541666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[4],5,farmer,4,metal_roof,concrete_walls,concrete_floor,no,yes,NA,4,seilama_3_4_6_261,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,262,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,1,seilama_3_1_6_262,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,262,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,2,seilama_3_2_6_262,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,262,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_262,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,262,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_262,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,263,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,1,seilama_3_1_6_263,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,263,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,2,seilama_3_2_6_263,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,263,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_263,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,263,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_263,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,264,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,1,seilama_3_1_6_264,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,264,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,2,seilama_3_2_6_264,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,264,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_264,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,264,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_264,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-13,seilama,3,6,265,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,1,seilama_3_1_6_265,NA,cold,yes,no,no,NA,NA,NA
2021-07-29,2021-07-14,seilama,3,6,265,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,2,seilama_3_2_6_265,NA,storm,yes,no,no,NA,NA,NA
2021-07-29,2021-07-15,seilama,3,6,265,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,3,seilama_3_3_6_265,NA,rain,yes,no,no,NA,NA,NA
2021-07-29,2021-07-16,seilama,3,6,265,housing,intense,NA,houses,NA,indoors,-11.193821666666667,8.122301666666667,265,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d,uuid:4a70051b-ea72-4c83-a6bf-6c531e7c389d/within_houses/house[5],4,farmer,6,metal_roof,mud_walls,mud_walls,no,yes,NA,4,seilama_3_4_6_265,NA,rain,yes,no,no,NA,NA,NA
2021-08-12,2021-07-13,seilama,3,6,266,"Potatoes,Corn  and Okra",minimal,"Potatoes,corn and Okra",village_outside agricultural,latrine garden,"Grass,latrine, garden",-11.193368333333334,8.122048333333334,270,uuid:3a2029b8-bb47-4d28-a6e8-10247d8608cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,seilama_3_1_6_266,NA,cold,yes,no,no,NA,NA,NA
2021-08-12,2021-07-14,seilama,3,6,266,"Potatoes,Corn  and Okra",minimal,"Potatoes,corn and Okra",village_outside agricultural,latrine garden,"Grass,latrine, garden",-11.193368333333334,8.122048333333334,270,uuid:3a2029b8-bb47-4d28-a6e8-10247d8608cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,seilama_3_2_6_266,NA,storm,yes,no,no,NA,NA,NA
2021-08-12,2021-07-15,seilama,3,6,266,"Potatoes,Corn  and Okra",minimal,"Potatoes,corn and Okra",village_outside agricultural,latrine garden,"Grass,latrine, garden",-11.193368333333334,8.122048333333334,270,uuid:3a2029b8-bb47-4d28-a6e8-10247d8608cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,seilama_3_3_6_266,NA,rain,yes,no,no,NA,NA,NA
2021-08-12,2021-07-16,seilama,3,6,266,"Potatoes,Corn  and Okra",minimal,"Potatoes,corn and Okra",village_outside agricultural,latrine garden,"Grass,latrine, garden",-11.193368333333334,8.122048333333334,270,uuid:3a2029b8-bb47-4d28-a6e8-10247d8608cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,seilama_3_4_6_266,NA,rain,yes,no,no,NA,NA,NA
2021-08-12,2021-07-13,seilama,3,6,267,"Potatoes,Corn  and Okra",minimal,"Potatoes,corn and Okra",village_outside agricultural,path garden,"Grass,path, garden",-11.193401666666666,8.12207,271,uuid:3a2029b8-bb47-4d28-a6e8-10247d8608cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,seilama_3_1_6_267,NA,cold,yes,no,no,NA,NA,NA
2021-08-12,2021-07-14,seilama,3,6,267,"Potatoes,Corn  and Okra",minimal,"Potatoes,corn and Okra",village_outside agricultural,path garden,"Grass,path, garden",-11.193401666666666,8.12207,271,uuid:3a2029b8-bb47-4d28-a6e8-10247d8608cb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,seilama_3_2_6_267,NA,storm,yes,no,no,NA,NA,NA
